country_a,country_b,weight,effective_date
GA,PE,0,9/21/2025
GA,PG,0,9/21/2025
GA,PH,0,9/21/2025
GA,PK,0,9/21/2025
GA,PL,0,9/21/2025
GA,PT,0,9/21/2025
GA,PW,0,9/21/2025
GA,PY,0,9/21/2025
GA,QA,0,9/21/2025
GA,RO,0,9/21/2025
GA,RS,0,9/21/2025
GA,RU,0,9/21/2025
GA,RW,0,9/21/2025
GA,SA,0,9/21/2025
GA,SB,0,9/21/2025
GA,SC,0,9/21/2025
GA,SD,0,9/21/2025
GA,SE,0,9/21/2025
GA,SG,0,9/21/2025
GA,SI,0,9/21/2025
GA,SK,0,9/21/2025
GA,SL,0,9/21/2025
GA,SM,0,9/21/2025
GA,SN,0,9/21/2025
GA,SO,0,9/21/2025
GA,SR,0,9/21/2025
GA,SS,0,9/21/2025
GA,ST,0,9/21/2025
GA,SV,0,9/21/2025
GA,SY,0,9/21/2025
GA,SZ,0,9/21/2025
GA,TD,0,9/21/2025
GA,TG,0,9/21/2025
GA,TH,0,9/21/2025
GA,TJ,0,9/21/2025
GA,TL,0,9/21/2025
GA,TM,0,9/21/2025
GA,TN,0,9/21/2025
GA,TO,0,9/21/2025
GA,TR,0,9/21/2025
GA,TT,0,9/21/2025
GA,TV,0,9/21/2025
GA,TW,0,9/21/2025
GA,TZ,0,9/21/2025
GA,UA,0,9/21/2025
GA,UG,0,9/21/2025
GA,US,0,9/21/2025
GA,UY,0,9/21/2025
GA,UZ,0,9/21/2025
GA,VA,0,9/21/2025
GA,VC,0,9/21/2025
GA,VE,0,9/21/2025
GA,VN,0,9/21/2025
GA,VU,0,9/21/2025
GA,WS,0,9/21/2025
GA,YE,0,9/21/2025
GA,ZA,0,9/21/2025
GA,ZM,0,9/21/2025
GA,ZW,0,9/21/2025
GB,GD,0,9/21/2025
GB,GE,0,9/21/2025
GB,GH,0,9/21/2025
GB,GM,0,9/21/2025
GB,GN,0,9/21/2025
GB,GQ,0,9/21/2025
GB,GR,0,9/21/2025
GB,GT,0,9/21/2025
GB,GW,0,9/21/2025
GB,GY,0,9/21/2025
GB,HN,0,9/21/2025
GB,HR,0,9/21/2025
GB,HT,0,9/21/2025
GB,HU,0,9/21/2025
GB,ID,0,9/21/2025
GB,IE,0,9/21/2025
GB,IL,0,9/21/2025
GB,IN,0,9/21/2025
GB,IQ,0,9/21/2025
GB,IR,0,9/21/2025
GB,IS,0,9/21/2025
GB,IT,0,9/21/2025
GB,JM,0,9/21/2025
GB,JO,0,9/21/2025
GB,JP,0,9/21/2025
GB,KE,0,9/21/2025
GB,KG,0,9/21/2025
GB,KH,0,9/21/2025
GB,KI,0,9/21/2025
GB,KM,0,9/21/2025
GB,KN,0,9/21/2025
GB,KP,0,9/21/2025
GB,KR,0,9/21/2025
GB,KW,0,9/21/2025
GB,KZ,0,9/21/2025
GB,LA,0,9/21/2025
GB,LB,0,9/21/2025
GB,LC,0,9/21/2025
GB,LI,0,9/21/2025
GB,LK,0,9/21/2025
GB,LR,0,9/21/2025
GB,LS,0,9/21/2025
GB,LT,0,9/21/2025
GB,LU,0,9/21/2025
GB,LV,0,9/21/2025
GB,LY,0,9/21/2025
GB,MA,0,9/21/2025
GB,MC,0,9/21/2025
GB,MD,0,9/21/2025
GB,ME,0,9/21/2025
GB,MG,0,9/21/2025
GB,MH,0,9/21/2025
GB,MK,0,9/21/2025
GB,ML,0,9/21/2025
GB,MM,0,9/21/2025
GB,MN,0,9/21/2025
GB,MR,0,9/21/2025
GB,MT,0,9/21/2025
GB,MU,0,9/21/2025
GB,MV,0,9/21/2025
GB,MW,0,9/21/2025
GB,MX,0,9/21/2025
GB,MY,0,9/21/2025
GB,MZ,0,9/21/2025
GB,NAN,0,9/21/2025
GB,NE,0,9/21/2025
GB,NG,0,9/21/2025
GB,NI,0,9/21/2025
GB,NL,0,9/21/2025
GB,NO,0,9/21/2025
GB,NP,0,9/21/2025
GB,NR,0,9/21/2025
GB,NZ,0,9/21/2025
GB,OM,0,9/21/2025
GB,PA,0,9/21/2025
GB,PE,0,9/21/2025
GB,PG,0,9/21/2025
GB,PH,0,9/21/2025
GB,PK,0,9/21/2025
GB,PL,0,9/21/2025
GB,PT,0,9/21/2025
GB,PW,0,9/21/2025
GB,PY,0,9/21/2025
GB,QA,0,9/21/2025
GB,RO,0,9/21/2025
GB,RS,0,9/21/2025
GB,RU,0,9/21/2025
GB,RW,0,9/21/2025
GB,SA,0,9/21/2025
GB,SB,0,9/21/2025
GB,SC,0,9/21/2025
GB,SD,0,9/21/2025
GB,SE,0,9/21/2025
GB,SG,0,9/21/2025
GB,SI,0,9/21/2025
GB,SK,0,9/21/2025
GB,SL,0,9/21/2025
GB,SM,0,9/21/2025
GB,SN,0,9/21/2025
GB,SO,0,9/21/2025
GB,SR,0,9/21/2025
GB,SS,0,9/21/2025
GB,ST,0,9/21/2025
GB,SV,0,9/21/2025
GB,SY,0,9/21/2025
GB,SZ,0,9/21/2025
GB,TD,0,9/21/2025
GB,TG,0,9/21/2025
GB,TH,0,9/21/2025
GB,TJ,0,9/21/2025
GB,TL,0,9/21/2025
GB,TM,0,9/21/2025
GB,TN,0,9/21/2025
GB,TO,0,9/21/2025
GB,TR,0,9/21/2025
GB,TT,0,9/21/2025
GB,TV,0,9/21/2025
GB,TW,0,9/21/2025
GB,TZ,0,9/21/2025
GB,UA,0,9/21/2025
GB,UG,0,9/21/2025
GB,US,0,9/21/2025
GB,UY,0,9/21/2025
GB,UZ,0,9/21/2025
GB,VA,0,9/21/2025
GB,VC,0,9/21/2025
GB,VE,0,9/21/2025
GB,VN,0,9/21/2025
GB,VU,0,9/21/2025
GB,WS,0,9/21/2025
GB,YE,0,9/21/2025
GB,ZA,0,9/21/2025
GB,ZM,0,9/21/2025
GB,ZW,0,9/21/2025
GD,GE,0,9/21/2025
GD,GH,0,9/21/2025
GD,GM,0,9/21/2025
GD,GN,0,9/21/2025
GD,GQ,0,9/21/2025
GD,GR,0,9/21/2025
GD,GT,0,9/21/2025
GD,GW,0,9/21/2025
GD,GY,0,9/21/2025
GD,HN,0,9/21/2025
GD,HR,0,9/21/2025
GD,HT,0,9/21/2025
GD,HU,0,9/21/2025
GD,ID,0,9/21/2025
GD,IE,0,9/21/2025
GD,IL,0,9/21/2025
GD,IN,0,9/21/2025
GD,IQ,0,9/21/2025
GD,IR,0,9/21/2025
GD,IS,0,9/21/2025
GD,IT,0,9/21/2025
GD,JM,0,9/21/2025
GD,JO,0,9/21/2025
GD,JP,0,9/21/2025
GD,KE,0,9/21/2025
GD,KG,0,9/21/2025
GD,KH,0,9/21/2025
GD,KI,0,9/21/2025
GD,KM,0,9/21/2025
GD,KN,0,9/21/2025
GD,KP,0,9/21/2025
GD,KR,0,9/21/2025
GD,KW,0,9/21/2025
GD,KZ,0,9/21/2025
GD,LA,0,9/21/2025
GD,LB,0,9/21/2025
GD,LC,0,9/21/2025
GD,LI,0,9/21/2025
GD,LK,0,9/21/2025
GD,LR,0,9/21/2025
GD,LS,0,9/21/2025
GD,LT,0,9/21/2025
GD,LU,0,9/21/2025
GD,LV,0,9/21/2025
GD,LY,0,9/21/2025
GD,MA,0,9/21/2025
GD,MC,0,9/21/2025
GD,MD,0,9/21/2025
GD,ME,0,9/21/2025
GD,MG,0,9/21/2025
GD,MH,0,9/21/2025
GD,MK,0,9/21/2025
GD,ML,0,9/21/2025
GD,MM,0,9/21/2025
GD,MN,0,9/21/2025
GD,MR,0,9/21/2025
GD,MT,0,9/21/2025
GD,MU,0,9/21/2025
GD,MV,0,9/21/2025
GD,MW,0,9/21/2025
GD,MX,0,9/21/2025
GD,MY,0,9/21/2025
GD,MZ,0,9/21/2025
GD,NAN,0,9/21/2025
GD,NE,0,9/21/2025
GD,NG,0,9/21/2025
GD,NI,0,9/21/2025
GD,NL,0,9/21/2025
GD,NO,0,9/21/2025
GD,NP,0,9/21/2025
GD,NR,0,9/21/2025
GD,NZ,0,9/21/2025
GD,OM,0,9/21/2025
GD,PA,0,9/21/2025
GD,PE,0,9/21/2025
GD,PG,0,9/21/2025
GD,PH,0,9/21/2025
GD,PK,0,9/21/2025
GD,PL,0,9/21/2025
GD,PT,0,9/21/2025
GD,PW,0,9/21/2025
GD,PY,0,9/21/2025
GD,QA,0,9/21/2025
GD,RO,0,9/21/2025
GD,RS,0,9/21/2025
GD,RU,0,9/21/2025
GD,RW,0,9/21/2025
GD,SA,0,9/21/2025
GD,SB,0,9/21/2025
GD,SC,0,9/21/2025
GD,SD,0,9/21/2025
GD,SE,0,9/21/2025
GD,SG,0,9/21/2025
GD,SI,0,9/21/2025
GD,SK,0,9/21/2025
GD,SL,0,9/21/2025
GD,SM,0,9/21/2025
GD,SN,0,9/21/2025
GD,SO,0,9/21/2025
GD,SR,0,9/21/2025
GD,SS,0,9/21/2025
GD,ST,0,9/21/2025
GD,SV,0,9/21/2025
GD,SY,0,9/21/2025
GD,SZ,0,9/21/2025
GD,TD,0,9/21/2025
GD,TG,0,9/21/2025
GD,TH,0,9/21/2025
GD,TJ,0,9/21/2025
GD,TL,0,9/21/2025
GD,TM,0,9/21/2025
GD,TN,0,9/21/2025
GD,TO,0,9/21/2025
GD,TR,0,9/21/2025
GD,TT,0,9/21/2025
GD,TV,0,9/21/2025
GD,TW,0,9/21/2025
GD,TZ,0,9/21/2025
GD,UA,0,9/21/2025
GD,UG,0,9/21/2025
GD,US,0,9/21/2025
GD,UY,0,9/21/2025
GD,UZ,0,9/21/2025
GD,VA,0,9/21/2025
GD,VC,0,9/21/2025
GD,VE,0,9/21/2025
GD,VN,0,9/21/2025
GD,VU,0,9/21/2025
GD,WS,0,9/21/2025
GD,YE,0,9/21/2025
GD,ZA,0,9/21/2025
GD,ZM,0,9/21/2025
GD,ZW,0,9/21/2025
GE,GH,0,9/21/2025
GE,GM,0,9/21/2025
GE,GN,0,9/21/2025
GE,GQ,0,9/21/2025
GE,GR,0,9/21/2025
GE,GT,0,9/21/2025
GE,GW,0,9/21/2025
GE,GY,0,9/21/2025
GE,HN,0,9/21/2025
GE,HR,0,9/21/2025
GE,HT,0,9/21/2025
GE,HU,0,9/21/2025
GE,ID,0,9/21/2025
GE,IE,0,9/21/2025
GE,IL,0,9/21/2025
GE,IN,0,9/21/2025
GE,IQ,0,9/21/2025
GE,IR,0,9/21/2025
GE,IS,0,9/21/2025
GE,IT,0,9/21/2025
GE,JM,0,9/21/2025
GE,JO,0,9/21/2025
GE,JP,0,9/21/2025
GE,KE,0,9/21/2025
GE,KG,0,9/21/2025
GE,KH,0,9/21/2025
GE,KI,0,9/21/2025
GE,KM,0,9/21/2025
GE,KN,0,9/21/2025
GE,KP,0,9/21/2025
GE,KR,0,9/21/2025
GE,KW,0,9/21/2025
GE,KZ,0,9/21/2025
GE,LA,0,9/21/2025
GE,LB,0,9/21/2025
GE,LC,0,9/21/2025
GE,LI,0,9/21/2025
GE,LK,0,9/21/2025
GE,LR,0,9/21/2025
GE,LS,0,9/21/2025
GE,LT,0,9/21/2025
GE,LU,0,9/21/2025
GE,LV,0,9/21/2025
GE,LY,0,9/21/2025
GE,MA,0,9/21/2025
GE,MC,0,9/21/2025
GE,MD,0,9/21/2025
GE,ME,0,9/21/2025
GE,MG,0,9/21/2025
GE,MH,0,9/21/2025
GE,MK,0,9/21/2025
GE,ML,0,9/21/2025
GE,MM,0,9/21/2025
GE,MN,0,9/21/2025
GE,MR,0,9/21/2025
GE,MT,0,9/21/2025
GE,MU,0,9/21/2025
GE,MV,0,9/21/2025
GE,MW,0,9/21/2025
GE,MX,0,9/21/2025
GE,MY,0,9/21/2025
GE,MZ,0,9/21/2025
GE,NAN,0,9/21/2025
GE,NE,0,9/21/2025
GE,NG,0,9/21/2025
GE,NI,0,9/21/2025
GE,NL,0,9/21/2025
GE,NO,0,9/21/2025
GE,NP,0,9/21/2025
GE,NR,0,9/21/2025
GE,NZ,0,9/21/2025
GE,OM,0,9/21/2025
GE,PA,0,9/21/2025
GE,PE,0,9/21/2025
GE,PG,0,9/21/2025
GE,PH,0,9/21/2025
GE,PK,0,9/21/2025
GE,PL,0,9/21/2025
GE,PT,0,9/21/2025
GE,PW,0,9/21/2025
GE,PY,0,9/21/2025
GE,QA,0,9/21/2025
GE,RO,0,9/21/2025
GE,RS,0,9/21/2025
GE,RU,0,9/21/2025
GE,RW,0,9/21/2025
GE,SA,0,9/21/2025
GE,SB,0,9/21/2025
GE,SC,0,9/21/2025
GE,SD,0,9/21/2025
GE,SE,0,9/21/2025
GE,SG,0,9/21/2025
GE,SI,0,9/21/2025
GE,SK,0,9/21/2025
GE,SL,0,9/21/2025
GE,SM,0,9/21/2025
GE,SN,0,9/21/2025
GE,SO,0,9/21/2025
GE,SR,0,9/21/2025
GE,SS,0,9/21/2025
GE,ST,0,9/21/2025
GE,SV,0,9/21/2025
GE,SY,0,9/21/2025
GE,SZ,0,9/21/2025
GE,TD,0,9/21/2025
GE,TG,0,9/21/2025
GE,TH,0,9/21/2025
GE,TJ,0,9/21/2025
GE,TL,0,9/21/2025
GE,TM,0,9/21/2025
GE,TN,0,9/21/2025
GE,TO,0,9/21/2025
GE,TR,0,9/21/2025
GE,TT,0,9/21/2025
GE,TV,0,9/21/2025
GE,TW,0,9/21/2025
GE,TZ,0,9/21/2025
GE,UA,0,9/21/2025
GE,UG,0,9/21/2025
GE,US,0,9/21/2025
GE,UY,0,9/21/2025
GE,UZ,0,9/21/2025
GE,VA,0,9/21/2025
GE,VC,0,9/21/2025
GE,VE,0,9/21/2025
GE,VN,0,9/21/2025
GE,VU,0,9/21/2025
GE,WS,0,9/21/2025
GE,YE,0,9/21/2025
GE,ZA,0,9/21/2025
GE,ZM,0,9/21/2025
GE,ZW,0,9/21/2025
GH,GM,0,9/21/2025
GH,GN,0,9/21/2025
GH,GQ,0,9/21/2025
GH,GR,0,9/21/2025
GH,GT,0,9/21/2025
GH,GW,0,9/21/2025
GH,GY,0,9/21/2025
GH,HN,0,9/21/2025
GH,HR,0,9/21/2025
GH,HT,0,9/21/2025
GH,HU,0,9/21/2025
GH,ID,0,9/21/2025
GH,IE,0,9/21/2025
GH,IL,0,9/21/2025
GH,IN,0,9/21/2025
GH,IQ,0,9/21/2025
GH,IR,0,9/21/2025
GH,IS,0,9/21/2025
GH,IT,0,9/21/2025
GH,JM,0,9/21/2025
GH,JO,0,9/21/2025
GH,JP,0,9/21/2025
GH,KE,0,9/21/2025
GH,KG,0,9/21/2025
GH,KH,0,9/21/2025
GH,KI,0,9/21/2025
GH,KM,0,9/21/2025
GH,KN,0,9/21/2025
GH,KP,0,9/21/2025
GH,KR,0,9/21/2025
GH,KW,0,9/21/2025
GH,KZ,0,9/21/2025
GH,LA,0,9/21/2025
GH,LB,0,9/21/2025
GH,LC,0,9/21/2025
GH,LI,0,9/21/2025
GH,LK,0,9/21/2025
GH,LR,0,9/21/2025
GH,LS,0,9/21/2025
GH,LT,0,9/21/2025
GH,LU,0,9/21/2025
GH,LV,0,9/21/2025
GH,LY,0,9/21/2025
GH,MA,0,9/21/2025
GH,MC,0,9/21/2025
GH,MD,0,9/21/2025
GH,ME,0,9/21/2025
GH,MG,0,9/21/2025
GH,MH,0,9/21/2025
GH,MK,0,9/21/2025
GH,ML,0,9/21/2025
GH,MM,0,9/21/2025
GH,MN,0,9/21/2025
GH,MR,0,9/21/2025
GH,MT,0,9/21/2025
GH,MU,0,9/21/2025
GH,MV,0,9/21/2025
GH,MW,0,9/21/2025
GH,MX,0,9/21/2025
GH,MY,0,9/21/2025
GH,MZ,0,9/21/2025
GH,NAN,0,9/21/2025
GH,NE,0,9/21/2025
GH,NG,0,9/21/2025
GH,NI,0,9/21/2025
GH,NL,0,9/21/2025
GH,NO,0,9/21/2025
GH,NP,0,9/21/2025
GH,NR,0,9/21/2025
GH,NZ,0,9/21/2025
GH,OM,0,9/21/2025
GH,PA,0,9/21/2025
GH,PE,0,9/21/2025
GH,PG,0,9/21/2025
GH,PH,0,9/21/2025
GH,PK,0,9/21/2025
GH,PL,0,9/21/2025
GH,PT,0,9/21/2025
GH,PW,0,9/21/2025
GH,PY,0,9/21/2025
GH,QA,0,9/21/2025
GH,RO,0,9/21/2025
GH,RS,0,9/21/2025
GH,RU,0,9/21/2025
GH,RW,0,9/21/2025
GH,SA,0,9/21/2025
GH,SB,0,9/21/2025
GH,SC,0,9/21/2025
GH,SD,0,9/21/2025
GH,SE,0,9/21/2025
GH,SG,0,9/21/2025
GH,SI,0,9/21/2025
GH,SK,0,9/21/2025
GH,SL,0,9/21/2025
GH,SM,0,9/21/2025
GH,SN,0,9/21/2025
GH,SO,0,9/21/2025
GH,SR,0,9/21/2025
GH,SS,0,9/21/2025
GH,ST,0,9/21/2025
GH,SV,0,9/21/2025
GH,SY,0,9/21/2025
GH,SZ,0,9/21/2025
GH,TD,0,9/21/2025
GH,TG,0,9/21/2025
GH,TH,0,9/21/2025
GH,TJ,0,9/21/2025
GH,TL,0,9/21/2025
GH,TM,0,9/21/2025
GH,TN,0,9/21/2025
GH,TO,0,9/21/2025
GH,TR,0,9/21/2025
GH,TT,0,9/21/2025
GH,TV,0,9/21/2025
GH,TW,0,9/21/2025
GH,TZ,0,9/21/2025
GH,UA,0,9/21/2025
GH,UG,0,9/21/2025
GH,US,0,9/21/2025
GH,UY,0,9/21/2025
GH,UZ,0,9/21/2025
GH,VA,0,9/21/2025
GH,VC,0,9/21/2025
GH,VE,0,9/21/2025
GH,VN,0,9/21/2025
GH,VU,0,9/21/2025
GH,WS,0,9/21/2025
GH,YE,0,9/21/2025
GH,ZA,0,9/21/2025
GH,ZM,0,9/21/2025
GH,ZW,0,9/21/2025
GM,GN,0,9/21/2025
GM,GQ,0,9/21/2025
GM,GR,0,9/21/2025
GM,GT,0,9/21/2025
GM,GW,0,9/21/2025
GM,GY,0,9/21/2025
GM,HN,0,9/21/2025
GM,HR,0,9/21/2025
GM,HT,0,9/21/2025
GM,HU,0,9/21/2025
GM,ID,0,9/21/2025
GM,IE,0,9/21/2025
GM,IL,0,9/21/2025
GM,IN,0,9/21/2025
GM,IQ,0,9/21/2025
GM,IR,0,9/21/2025
GM,IS,0,9/21/2025
GM,IT,0,9/21/2025
GM,JM,0,9/21/2025
GM,JO,0,9/21/2025
GM,JP,0,9/21/2025
GM,KE,0,9/21/2025
GM,KG,0,9/21/2025
GM,KH,0,9/21/2025
GM,KI,0,9/21/2025
GM,KM,0,9/21/2025
GM,KN,0,9/21/2025
GM,KP,0,9/21/2025
GM,KR,0,9/21/2025
GM,KW,0,9/21/2025
GM,KZ,0,9/21/2025
GM,LA,0,9/21/2025
GM,LB,0,9/21/2025
GM,LC,0,9/21/2025
GM,LI,0,9/21/2025
GM,LK,0,9/21/2025
GM,LR,0,9/21/2025
GM,LS,0,9/21/2025
GM,LT,0,9/21/2025
GM,LU,0,9/21/2025
GM,LV,0,9/21/2025
GM,LY,0,9/21/2025
GM,MA,0,9/21/2025
GM,MC,0,9/21/2025
GM,MD,0,9/21/2025
GM,ME,0,9/21/2025
GM,MG,0,9/21/2025
GM,MH,0,9/21/2025
GM,MK,0,9/21/2025
GM,ML,0,9/21/2025
GM,MM,0,9/21/2025
GM,MN,0,9/21/2025
GM,MR,0,9/21/2025
GM,MT,0,9/21/2025
GM,MU,0,9/21/2025
GM,MV,0,9/21/2025
GM,MW,0,9/21/2025
GM,MX,0,9/21/2025
GM,MY,0,9/21/2025
GM,MZ,0,9/21/2025
GM,NAN,0,9/21/2025
GM,NE,0,9/21/2025
GM,NG,0,9/21/2025
GM,NI,0,9/21/2025
GM,NL,0,9/21/2025
GM,NO,0,9/21/2025
GM,NP,0,9/21/2025
GM,NR,0,9/21/2025
GM,NZ,0,9/21/2025
GM,OM,0,9/21/2025
GM,PA,0,9/21/2025
GM,PE,0,9/21/2025
GM,PG,0,9/21/2025
GM,PH,0,9/21/2025
GM,PK,0,9/21/2025
GM,PL,0,9/21/2025
GM,PT,0,9/21/2025
GM,PW,0,9/21/2025
GM,PY,0,9/21/2025
GM,QA,0,9/21/2025
GM,RO,0,9/21/2025
GM,RS,0,9/21/2025
GM,RU,0,9/21/2025
GM,RW,0,9/21/2025
GM,SA,0,9/21/2025
GM,SB,0,9/21/2025
GM,SC,0,9/21/2025
GM,SD,0,9/21/2025
GM,SE,0,9/21/2025
GM,SG,0,9/21/2025
GM,SI,0,9/21/2025
GM,SK,0,9/21/2025
GM,SL,0,9/21/2025
GM,SM,0,9/21/2025
GM,SN,0,9/21/2025
GM,SO,0,9/21/2025
GM,SR,0,9/21/2025
GM,SS,0,9/21/2025
GM,ST,0,9/21/2025
GM,SV,0,9/21/2025
GM,SY,0,9/21/2025
GM,SZ,0,9/21/2025
GM,TD,0,9/21/2025
GM,TG,0,9/21/2025
GM,TH,0,9/21/2025
GM,TJ,0,9/21/2025
GM,TL,0,9/21/2025
GM,TM,0,9/21/2025
GM,TN,0,9/21/2025
GM,TO,0,9/21/2025
GM,TR,0,9/21/2025
GM,TT,0,9/21/2025
GM,TV,0,9/21/2025
GM,TW,0,9/21/2025
GM,TZ,0,9/21/2025
GM,UA,0,9/21/2025
GM,UG,0,9/21/2025
GM,US,0,9/21/2025
GM,UY,0,9/21/2025
GM,UZ,0,9/21/2025
GM,VA,0,9/21/2025
GM,VC,0,9/21/2025
GM,VE,0,9/21/2025
GM,VN,0,9/21/2025
GM,VU,0,9/21/2025
GM,WS,0,9/21/2025
GM,YE,0,9/21/2025
GM,ZA,0,9/21/2025
GM,ZM,0,9/21/2025
GM,ZW,0,9/21/2025
GN,GQ,0,9/21/2025
GN,GR,0,9/21/2025
GN,GT,0,9/21/2025
GN,GW,0,9/21/2025
GN,GY,0,9/21/2025
GN,HN,0,9/21/2025
GN,HR,0,9/21/2025
GN,HT,0,9/21/2025
GN,HU,0,9/21/2025
GN,ID,0,9/21/2025
GN,IE,0,9/21/2025
GN,IL,0,9/21/2025
GN,IN,0,9/21/2025
GN,IQ,0,9/21/2025
GN,IR,0,9/21/2025
GN,IS,0,9/21/2025
GN,IT,0,9/21/2025
GN,JM,0,9/21/2025
GN,JO,0,9/21/2025
GN,JP,0,9/21/2025
GN,KE,0,9/21/2025
GN,KG,0,9/21/2025
GN,KH,0,9/21/2025
GN,KI,0,9/21/2025
GN,KM,0,9/21/2025
GN,KN,0,9/21/2025
GN,KP,0,9/21/2025
GN,KR,0,9/21/2025
GN,KW,0,9/21/2025
GN,KZ,0,9/21/2025
GN,LA,0,9/21/2025
GN,LB,0,9/21/2025
GN,LC,0,9/21/2025
GN,LI,0,9/21/2025
GN,LK,0,9/21/2025
GN,LR,0,9/21/2025
GN,LS,0,9/21/2025
GN,LT,0,9/21/2025
GN,LU,0,9/21/2025
GN,LV,0,9/21/2025
GN,LY,0,9/21/2025
GN,MA,0,9/21/2025
GN,MC,0,9/21/2025
GN,MD,0,9/21/2025
GN,ME,0,9/21/2025
GN,MG,0,9/21/2025
GN,MH,0,9/21/2025
GN,MK,0,9/21/2025
GN,ML,0,9/21/2025
GN,MM,0,9/21/2025
GN,MN,0,9/21/2025
GN,MR,0,9/21/2025
GN,MT,0,9/21/2025
GN,MU,0,9/21/2025
GN,MV,0,9/21/2025
GN,MW,0,9/21/2025
GN,MX,0,9/21/2025
GN,MY,0,9/21/2025
GN,MZ,0,9/21/2025
GN,NAN,0,9/21/2025
GN,NE,0,9/21/2025
GN,NG,0,9/21/2025
GN,NI,0,9/21/2025
GN,NL,0,9/21/2025
GN,NO,0,9/21/2025
GN,NP,0,9/21/2025
GN,NR,0,9/21/2025
GN,NZ,0,9/21/2025
GN,OM,0,9/21/2025
GN,PA,0,9/21/2025
GN,PE,0,9/21/2025
GN,PG,0,9/21/2025
GN,PH,0,9/21/2025
GN,PK,0,9/21/2025
GN,PL,0,9/21/2025
GN,PT,0,9/21/2025
GN,PW,0,9/21/2025
GN,PY,0,9/21/2025
GN,QA,0,9/21/2025
GN,RO,0,9/21/2025
GN,RS,0,9/21/2025
GN,RU,0,9/21/2025
GN,RW,0,9/21/2025
GN,SA,0,9/21/2025
GN,SB,0,9/21/2025
GN,SC,0,9/21/2025
GN,SD,0,9/21/2025
GN,SE,0,9/21/2025
GN,SG,0,9/21/2025
GN,SI,0,9/21/2025
GN,SK,0,9/21/2025
GN,SL,0,9/21/2025
GN,SM,0,9/21/2025
GN,SN,0,9/21/2025
GN,SO,0,9/21/2025
GN,SR,0,9/21/2025
GN,SS,0,9/21/2025
GN,ST,0,9/21/2025
GN,SV,0,9/21/2025
GN,SY,0,9/21/2025
GN,SZ,0,9/21/2025
GN,TD,0,9/21/2025
GN,TG,0,9/21/2025
GN,TH,0,9/21/2025
GN,TJ,0,9/21/2025
GN,TL,0,9/21/2025
GN,TM,0,9/21/2025
GN,TN,0,9/21/2025
GN,TO,0,9/21/2025
GN,TR,0,9/21/2025
GN,TT,0,9/21/2025
GN,TV,0,9/21/2025
GN,TW,0,9/21/2025
GN,TZ,0,9/21/2025
GN,UA,0,9/21/2025
GN,UG,0,9/21/2025
GN,US,0,9/21/2025
GN,UY,0,9/21/2025
GN,UZ,0,9/21/2025
GN,VA,0,9/21/2025
GN,VC,0,9/21/2025
GN,VE,0,9/21/2025
GN,VN,0,9/21/2025
GN,VU,0,9/21/2025
GN,WS,0,9/21/2025
GN,YE,0,9/21/2025
GN,ZA,0,9/21/2025
GN,ZM,0,9/21/2025
GN,ZW,0,9/21/2025
GQ,GR,0,9/21/2025
GQ,GT,0,9/21/2025
GQ,GW,0,9/21/2025
GQ,GY,0,9/21/2025
GQ,HN,0,9/21/2025
GQ,HR,0,9/21/2025
GQ,HT,0,9/21/2025
GQ,HU,0,9/21/2025
GQ,ID,0,9/21/2025
GQ,IE,0,9/21/2025
GQ,IL,0,9/21/2025
GQ,IN,0,9/21/2025
GQ,IQ,0,9/21/2025
GQ,IR,0,9/21/2025
GQ,IS,0,9/21/2025
GQ,IT,0,9/21/2025
GQ,JM,0,9/21/2025
GQ,JO,0,9/21/2025
GQ,JP,0,9/21/2025
GQ,KE,0,9/21/2025
GQ,KG,0,9/21/2025
GQ,KH,0,9/21/2025
GQ,KI,0,9/21/2025
GQ,KM,0,9/21/2025
GQ,KN,0,9/21/2025
GQ,KP,0,9/21/2025
GQ,KR,0,9/21/2025
GQ,KW,0,9/21/2025
GQ,KZ,0,9/21/2025
GQ,LA,0,9/21/2025
GQ,LB,0,9/21/2025
GQ,LC,0,9/21/2025
GQ,LI,0,9/21/2025
GQ,LK,0,9/21/2025
GQ,LR,0,9/21/2025
GQ,LS,0,9/21/2025
GQ,LT,0,9/21/2025
GQ,LU,0,9/21/2025
GQ,LV,0,9/21/2025
GQ,LY,0,9/21/2025
GQ,MA,0,9/21/2025
GQ,MC,0,9/21/2025
GQ,MD,0,9/21/2025
GQ,ME,0,9/21/2025
GQ,MG,0,9/21/2025
GQ,MH,0,9/21/2025
GQ,MK,0,9/21/2025
GQ,ML,0,9/21/2025
GQ,MM,0,9/21/2025
GQ,MN,0,9/21/2025
GQ,MR,0,9/21/2025
GQ,MT,0,9/21/2025
GQ,MU,0,9/21/2025
GQ,MV,0,9/21/2025
GQ,MW,0,9/21/2025
GQ,MX,0,9/21/2025
GQ,MY,0,9/21/2025
GQ,MZ,0,9/21/2025
GQ,NAN,0,9/21/2025
GQ,NE,0,9/21/2025
GQ,NG,0,9/21/2025
GQ,NI,0,9/21/2025
GQ,NL,0,9/21/2025
GQ,NO,0,9/21/2025
GQ,NP,0,9/21/2025
GQ,NR,0,9/21/2025
GQ,NZ,0,9/21/2025
GQ,OM,0,9/21/2025
GQ,PA,0,9/21/2025
GQ,PE,0,9/21/2025
GQ,PG,0,9/21/2025
GQ,PH,0,9/21/2025
GQ,PK,0,9/21/2025
